timestamp,cell,variable,source,value,scenario,region,period
2018-04-01,CellId: 485d0d0000000000,precipitation,Met Éireann,9.539705882352942,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d0d0000000000,precipitation,Met Éireann,7.4897058823529425,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d0d0000000000,precipitation,Met Éireann,4.824999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d0d0000000000,precipitation,Met Éireann,0.4220588235294117,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d0d0000000000,precipitation,Met Éireann,7.879411764705882,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d0d0000000000,precipitation,Met Éireann,4.11764705882353,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d0d0000000000,precipitation,Met Éireann,3.0897058823529413,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d0d0000000000,precipitation,Met Éireann,1.0985294117647062,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d0d0000000000,precipitation,Met Éireann,0.31029411764705883,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d0d0000000000,precipitation,Met Éireann,0.6338235294117648,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d0d0000000000,precipitation,Met Éireann,0.13382352941176467,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d0d0000000000,precipitation,Met Éireann,0.30000000000000004,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d0d0000000000,precipitation,Met Éireann,0.09999999999999998,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d0d0000000000,precipitation,Met Éireann,1.3823529411764706,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d0d0000000000,precipitation,Met Éireann,1.8661764705882358,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d0d0000000000,precipitation,Met Éireann,13.783823529411764,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d0d0000000000,precipitation,Met Éireann,0.7955882352941176,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d0d0000000000,precipitation,Met Éireann,0.30000000000000004,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d0d0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d0d0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d0d0000000000,precipitation,Met Éireann,2.036764705882353,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d0d0000000000,precipitation,Met Éireann,0.5382352941176469,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d0d0000000000,precipitation,Met Éireann,0.9411764705882353,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d0d0000000000,precipitation,Met Éireann,6.508823529411765,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d0d0000000000,precipitation,Met Éireann,1.9308823529411767,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d0d0000000000,precipitation,Met Éireann,1.6455882352941176,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d0d0000000000,precipitation,Met Éireann,1.1985294117647058,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d0d0000000000,precipitation,Met Éireann,0.7617647058823531,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d0d0000000000,precipitation,Met Éireann,0.43823529411764695,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d0d0000000000,precipitation,Met Éireann,0.30000000000000004,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d0f0000000000,precipitation,Met Éireann,10.529687500000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d0f0000000000,precipitation,Met Éireann,8.0890625,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d0f0000000000,precipitation,Met Éireann,4.50625,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d0f0000000000,precipitation,Met Éireann,0.33906249999999993,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d0f0000000000,precipitation,Met Éireann,9.103125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d0f0000000000,precipitation,Met Éireann,4.2578125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d0f0000000000,precipitation,Met Éireann,3.2703125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d0f0000000000,precipitation,Met Éireann,1.234375,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d0f0000000000,precipitation,Met Éireann,0.2953125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d0f0000000000,precipitation,Met Éireann,0.5203125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d0f0000000000,precipitation,Met Éireann,0.121875,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d0f0000000000,precipitation,Met Éireann,0.3203125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d0f0000000000,precipitation,Met Éireann,0.09999999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d0f0000000000,precipitation,Met Éireann,1.4171875,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d0f0000000000,precipitation,Met Éireann,2.0500000000000003,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d0f0000000000,precipitation,Met Éireann,14.810937500000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d0f0000000000,precipitation,Met Éireann,0.7828125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d0f0000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d0f0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d0f0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d0f0000000000,precipitation,Met Éireann,2.034375,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d0f0000000000,precipitation,Met Éireann,0.65625,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d0f0000000000,precipitation,Met Éireann,1.1109375,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d0f0000000000,precipitation,Met Éireann,7.1296875,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d0f0000000000,precipitation,Met Éireann,2.1624999999999996,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d0f0000000000,precipitation,Met Éireann,1.5625,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d0f0000000000,precipitation,Met Éireann,1.2125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d0f0000000000,precipitation,Met Éireann,0.7640624999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d0f0000000000,precipitation,Met Éireann,0.44999999999999996,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d0f0000000000,precipitation,Met Éireann,0.3359375,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d6d0000000000,precipitation,Met Éireann,10.280000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d6d0000000000,precipitation,Met Éireann,7.08,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d6d0000000000,precipitation,Met Éireann,6.220000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d6d0000000000,precipitation,Met Éireann,0.6199999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d6d0000000000,precipitation,Met Éireann,8.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d6d0000000000,precipitation,Met Éireann,5.08,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d6d0000000000,precipitation,Met Éireann,3.62,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d6d0000000000,precipitation,Met Éireann,0.7600000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d6d0000000000,precipitation,Met Éireann,0.4,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d6d0000000000,precipitation,Met Éireann,0.82,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d6d0000000000,precipitation,Met Éireann,0.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d6d0000000000,precipitation,Met Éireann,0.21999999999999997,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d6d0000000000,precipitation,Met Éireann,0.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d6d0000000000,precipitation,Met Éireann,1.56,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d6d0000000000,precipitation,Met Éireann,2.2399999999999998,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d6d0000000000,precipitation,Met Éireann,15.540000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d6d0000000000,precipitation,Met Éireann,0.9199999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d6d0000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d6d0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d6d0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d6d0000000000,precipitation,Met Éireann,2.2,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d6d0000000000,precipitation,Met Éireann,0.42000000000000004,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d6d0000000000,precipitation,Met Éireann,0.8,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d6d0000000000,precipitation,Met Éireann,6.32,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d6d0000000000,precipitation,Met Éireann,1.9600000000000002,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d6d0000000000,precipitation,Met Éireann,2.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d6d0000000000,precipitation,Met Éireann,1.1600000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d6d0000000000,precipitation,Met Éireann,0.6799999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d6d0000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d6d0000000000,precipitation,Met Éireann,0.21999999999999997,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d6f0000000000,precipitation,Met Éireann,9.6,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d6f0000000000,precipitation,Met Éireann,6.125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d6f0000000000,precipitation,Met Éireann,5.8,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d6f0000000000,precipitation,Met Éireann,0.7,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d6f0000000000,precipitation,Met Éireann,7.175000000000001,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d6f0000000000,precipitation,Met Éireann,4.8875,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d6f0000000000,precipitation,Met Éireann,3.0125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d6f0000000000,precipitation,Met Éireann,0.5625,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d6f0000000000,precipitation,Met Éireann,0.3125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d6f0000000000,precipitation,Met Éireann,0.6,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d6f0000000000,precipitation,Met Éireann,0.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d6f0000000000,precipitation,Met Éireann,0.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d6f0000000000,precipitation,Met Éireann,0.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d6f0000000000,precipitation,Met Éireann,1.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d6f0000000000,precipitation,Met Éireann,2.4375,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d6f0000000000,precipitation,Met Éireann,13.25,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d6f0000000000,precipitation,Met Éireann,0.7,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d6f0000000000,precipitation,Met Éireann,0.1875,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d6f0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d6f0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d6f0000000000,precipitation,Met Éireann,1.8875,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d6f0000000000,precipitation,Met Éireann,0.3125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d6f0000000000,precipitation,Met Éireann,0.5125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d6f0000000000,precipitation,Met Éireann,5.6375,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d6f0000000000,precipitation,Met Éireann,1.5875,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d6f0000000000,precipitation,Met Éireann,1.7625000000000002,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d6f0000000000,precipitation,Met Éireann,0.7374999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d6f0000000000,precipitation,Met Éireann,0.525,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d6f0000000000,precipitation,Met Éireann,0.125,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d6f0000000000,precipitation,Met Éireann,0.1,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d710000000000,precipitation,Met Éireann,8.150746268656716,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d710000000000,precipitation,Met Éireann,5.82089552238806,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d710000000000,precipitation,Met Éireann,5.0686567164179115,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d710000000000,precipitation,Met Éireann,0.692537313432836,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d710000000000,precipitation,Met Éireann,5.7567164179104475,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d710000000000,precipitation,Met Éireann,4.135820895522388,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d710000000000,precipitation,Met Éireann,2.695522388059702,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d710000000000,precipitation,Met Éireann,0.8059701492537312,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d710000000000,precipitation,Met Éireann,0.3835820895522387,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d710000000000,precipitation,Met Éireann,0.7104477611940297,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d710000000000,precipitation,Met Éireann,0.22835820895522393,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d710000000000,precipitation,Met Éireann,0.19701492537313436,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d710000000000,precipitation,Met Éireann,0.09999999999999998,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d710000000000,precipitation,Met Éireann,1.1074626865671642,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d710000000000,precipitation,Met Éireann,1.9925373134328364,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d710000000000,precipitation,Met Éireann,11.810447761194029,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d710000000000,precipitation,Met Éireann,0.7373134328358211,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d710000000000,precipitation,Met Éireann,0.28805970149253735,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d710000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d710000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d710000000000,precipitation,Met Éireann,1.808955223880597,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d710000000000,precipitation,Met Éireann,0.3238805970149254,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d710000000000,precipitation,Met Éireann,0.6029850746268658,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d710000000000,precipitation,Met Éireann,5.1626865671641795,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d710000000000,precipitation,Met Éireann,1.5477611940298506,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d710000000000,precipitation,Met Éireann,1.6104477611940298,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d710000000000,precipitation,Met Éireann,0.807462686567164,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d710000000000,precipitation,Met Éireann,0.6014925373134329,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d710000000000,precipitation,Met Éireann,0.24328358208955225,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d710000000000,precipitation,Met Éireann,0.12388059701492536,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d730000000000,precipitation,Met Éireann,8.966666666666665,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d730000000000,precipitation,Met Éireann,6.826388888888889,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d730000000000,precipitation,Met Éireann,5.233333333333333,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d730000000000,precipitation,Met Éireann,0.5666666666666667,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d730000000000,precipitation,Met Éireann,6.919444444444444,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d730000000000,precipitation,Met Éireann,4.305555555555555,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d730000000000,precipitation,Met Éireann,2.9777777777777774,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d730000000000,precipitation,Met Éireann,0.9847222222222223,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d730000000000,precipitation,Met Éireann,0.38611111111111107,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d730000000000,precipitation,Met Éireann,0.75,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d730000000000,precipitation,Met Éireann,0.19305555555555554,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d730000000000,precipitation,Met Éireann,0.2819444444444444,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d730000000000,precipitation,Met Éireann,0.09999999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d730000000000,precipitation,Met Éireann,1.3152777777777778,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d730000000000,precipitation,Met Éireann,1.9736111111111114,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d730000000000,precipitation,Met Éireann,13.368055555555555,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d730000000000,precipitation,Met Éireann,0.8277777777777778,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d730000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d730000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d730000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d730000000000,precipitation,Met Éireann,2.026388888888889,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d730000000000,precipitation,Met Éireann,0.4333333333333333,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d730000000000,precipitation,Met Éireann,0.8180555555555555,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d730000000000,precipitation,Met Éireann,6.027777777777778,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d730000000000,precipitation,Met Éireann,1.7972222222222223,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d730000000000,precipitation,Met Éireann,1.7638888888888888,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d730000000000,precipitation,Met Éireann,1.0069444444444444,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d730000000000,precipitation,Met Éireann,0.7430555555555557,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d730000000000,precipitation,Met Éireann,0.36666666666666664,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d730000000000,precipitation,Met Éireann,0.2777777777777778,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-01,CellId: 485d750000000000,precipitation,Met Éireann,7.3410958904109584,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-02,CellId: 485d750000000000,precipitation,Met Éireann,6.82054794520548,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-03,CellId: 485d750000000000,precipitation,Met Éireann,3.960273972602739,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-04,CellId: 485d750000000000,precipitation,Met Éireann,0.5369863013698629,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-05,CellId: 485d750000000000,precipitation,Met Éireann,4.763013698630138,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-06,CellId: 485d750000000000,precipitation,Met Éireann,3.2794520547945205,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-07,CellId: 485d750000000000,precipitation,Met Éireann,2.1534246575342464,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-08,CellId: 485d750000000000,precipitation,Met Éireann,1.4246575342465755,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-09,CellId: 485d750000000000,precipitation,Met Éireann,0.4178082191780822,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-10,CellId: 485d750000000000,precipitation,Met Éireann,0.6123287671232878,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-11,CellId: 485d750000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-12,CellId: 485d750000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-13,CellId: 485d750000000000,precipitation,Met Éireann,0.09999999999999999,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-14,CellId: 485d750000000000,precipitation,Met Éireann,0.919178082191781,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-15,CellId: 485d750000000000,precipitation,Met Éireann,1.676712328767123,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-16,CellId: 485d750000000000,precipitation,Met Éireann,10.072602739726026,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-17,CellId: 485d750000000000,precipitation,Met Éireann,0.5931506849315068,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-18,CellId: 485d750000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-19,CellId: 485d750000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-20,CellId: 485d750000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-21,CellId: 485d750000000000,precipitation,Met Éireann,1.7808219178082192,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-22,CellId: 485d750000000000,precipitation,Met Éireann,0.42328767123287664,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-23,CellId: 485d750000000000,precipitation,Met Éireann,0.8534246575342466,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-24,CellId: 485d750000000000,precipitation,Met Éireann,5.898630136986302,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-25,CellId: 485d750000000000,precipitation,Met Éireann,1.5465753424657533,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-26,CellId: 485d750000000000,precipitation,Met Éireann,1.5082191780821916,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-27,CellId: 485d750000000000,precipitation,Met Éireann,0.6863013698630137,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-28,CellId: 485d750000000000,precipitation,Met Éireann,0.9972602739726028,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-29,CellId: 485d750000000000,precipitation,Met Éireann,0.6273972602739726,cross-source-ireland-precipitation-april,ireland-precipitation,April
2018-04-30,CellId: 485d750000000000,precipitation,Met Éireann,0.3,cross-source-ireland-precipitation-april,ireland-precipitation,April
