timestamp,cell,variable,source,value,scenario,region,period,level
2018-01-03,CellId: 471b6b0000000000,temperature,ERA5,3.2353172302246094,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471b6b0000000000,temperature,ERA5,5.914798736572266,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471b6b0000000000,temperature,ERA5,6.577760219573975,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471b6b0000000000,temperature,ERA5,4.497894287109375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471b6b0000000000,temperature,ERA5,1.0846277475357056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471b6b0000000000,temperature,ERA5,-4.344818115234375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471b6b0000000000,temperature,ERA5,-1.044385313987732,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471b6b0000000000,temperature,ERA5,0.6453399658203125,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471b6b0000000000,temperature,ERA5,-0.17735035717487335,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471b6b0000000000,temperature,ERA5,-1.206464171409607,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471b6b0000000000,temperature,ERA5,-1.5207099914550781,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471b6b0000000000,temperature,ERA5,-4.4742112159729,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471b6b0000000000,temperature,ERA5,-5.571077823638916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471b6b0000000000,temperature,ERA5,-2.302645444869995,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471b6b0000000000,temperature,ERA5,0.619116485118866,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471b6b0000000000,temperature,ERA5,0.9874241948127747,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471b6b0000000000,temperature,ERA5,0.7714564204216003,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471b6b0000000000,temperature,ERA5,-0.13145191967487335,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471b6b0000000000,temperature,ERA5,-2.044844388961792,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471b6b0000000000,temperature,ERA5,-3.7795028686523438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471b6b0000000000,temperature,ERA5,-4.7716217041015625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471b6b0000000000,temperature,ERA5,1.878191590309143,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471b6b0000000000,temperature,ERA5,4.61071252822876,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471b6b0000000000,temperature,ERA5,2.4536590576171875,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471b6b0000000000,temperature,ERA5,2.9887874126434326,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471b6b0000000000,temperature,ERA5,5.176790714263916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471b6b0000000000,temperature,ERA5,8.392756462097168,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471b6b0000000000,temperature,ERA5,4.247533321380615,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471b6b0000000000,temperature,ERA5,3.0779850482940674,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471b730000000000,temperature,ERA5,7.109713077545166,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471b730000000000,temperature,ERA5,2.3292579650878906,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471b730000000000,temperature,ERA5,3.260300874710083,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471b730000000000,temperature,ERA5,5.873376369476318,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471b730000000000,temperature,ERA5,6.573772430419922,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471b730000000000,temperature,ERA5,4.535736083984375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471b730000000000,temperature,ERA5,0.9872156977653503,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471b730000000000,temperature,ERA5,-4.554860591888428,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471b730000000000,temperature,ERA5,-1.3040695190429688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471b730000000000,temperature,ERA5,0.3347117006778717,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471b730000000000,temperature,ERA5,-0.25734710693359375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471b730000000000,temperature,ERA5,-1.3190943002700806,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471b730000000000,temperature,ERA5,-1.619993805885315,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471b730000000000,temperature,ERA5,-4.633716583251953,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471b730000000000,temperature,ERA5,-5.815299987792969,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471b730000000000,temperature,ERA5,-2.619295835494995,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471b730000000000,temperature,ERA5,0.553930938243866,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471b730000000000,temperature,ERA5,0.9427464604377747,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471b730000000000,temperature,ERA5,0.7463099360466003,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471b730000000000,temperature,ERA5,-0.14520518481731415,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471b730000000000,temperature,ERA5,-1.9735552072525024,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471b730000000000,temperature,ERA5,-3.79529070854187,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471b730000000000,temperature,ERA5,-4.759496212005615,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471b730000000000,temperature,ERA5,1.6676610708236694,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471b730000000000,temperature,ERA5,4.432652950286865,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471b730000000000,temperature,ERA5,2.333460569381714,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471b730000000000,temperature,ERA5,2.84686017036438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471b730000000000,temperature,ERA5,5.0600104331970215,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471b730000000000,temperature,ERA5,8.309910774230957,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471b730000000000,temperature,ERA5,4.239964962005615,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471b730000000000,temperature,ERA5,3.1184310913085938,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471b7f0000000000,temperature,ERA5,7.0542120933532715,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471b7f0000000000,temperature,ERA5,2.0505306720733643,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471b7f0000000000,temperature,ERA5,3.092087984085083,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471b7f0000000000,temperature,ERA5,5.699792385101318,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471b7f0000000000,temperature,ERA5,6.227906703948975,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471b7f0000000000,temperature,ERA5,4.068369388580322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471b7f0000000000,temperature,ERA5,0.6380946040153503,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471b7f0000000000,temperature,ERA5,-4.662689208984375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471b7f0000000000,temperature,ERA5,-1.935986876487732,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471b7f0000000000,temperature,ERA5,-0.2750701904296875,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471b7f0000000000,temperature,ERA5,-0.47300466895103455,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471b7f0000000000,temperature,ERA5,-1.7637557983398438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471b7f0000000000,temperature,ERA5,-1.8679593801498413,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471b7f0000000000,temperature,ERA5,-5.0154709815979,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471b7f0000000000,temperature,ERA5,-6.307161808013916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471b7f0000000000,temperature,ERA5,-3.3047611713409424,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471b7f0000000000,temperature,ERA5,0.27650579810142517,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471b7f0000000000,temperature,ERA5,0.8207575678825378,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471b7f0000000000,temperature,ERA5,0.6718470454216003,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471b7f0000000000,temperature,ERA5,-0.07562509924173355,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471b7f0000000000,temperature,ERA5,-1.3789914846420288,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471b7f0000000000,temperature,ERA5,-3.9535751342773438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471b7f0000000000,temperature,ERA5,-4.7249908447265625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471b7f0000000000,temperature,ERA5,1.2755712270736694,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471b7f0000000000,temperature,ERA5,4.39367151260376,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471b7f0000000000,temperature,ERA5,2.2627410888671875,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471b7f0000000000,temperature,ERA5,2.4351577758789062,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471b7f0000000000,temperature,ERA5,4.845491886138916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471b7f0000000000,temperature,ERA5,7.98919153213501,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471b7f0000000000,temperature,ERA5,4.10308313369751,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471b7f0000000000,temperature,ERA5,3.0679752826690674,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471b910000000000,temperature,ERA5,7.1223273277282715,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471b910000000000,temperature,ERA5,2.1569759845733643,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471b910000000000,temperature,ERA5,3.2955386638641357,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471b910000000000,temperature,ERA5,5.817386627197266,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471b910000000000,temperature,ERA5,6.554811000823975,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471b910000000000,temperature,ERA5,4.493011474609375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471b910000000000,temperature,ERA5,0.9291102290153503,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471b910000000000,temperature,ERA5,-4.698415279388428,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471b910000000000,temperature,ERA5,-1.7596359252929688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471b910000000000,temperature,ERA5,-0.0953826904296875,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471b910000000000,temperature,ERA5,-0.27769216895103455,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471b910000000000,temperature,ERA5,-1.4588241577148438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471b910000000000,temperature,ERA5,-1.7507718801498413,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471b910000000000,temperature,ERA5,-4.8028244972229,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471b910000000000,temperature,ERA5,-6.152702331542969,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471b910000000000,temperature,ERA5,-3.4333419799804688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471b910000000000,temperature,ERA5,0.4609133303165436,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471b910000000000,temperature,ERA5,0.9521052241325378,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471b910000000000,temperature,ERA5,0.8187382817268372,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471b910000000000,temperature,ERA5,-0.011660258285701275,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471b910000000000,temperature,ERA5,-1.8833045959472656,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471b910000000000,temperature,ERA5,-3.4939396381378174,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471b910000000000,temperature,ERA5,-4.410375118255615,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471b910000000000,temperature,ERA5,1.3489761352539062,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471b910000000000,temperature,ERA5,4.38463830947876,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471b910000000000,temperature,ERA5,2.234746217727661,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471b910000000000,temperature,ERA5,2.80486798286438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471b910000000000,temperature,ERA5,4.917757511138916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471b910000000000,temperature,ERA5,8.236831665039062,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471b910000000000,temperature,ERA5,4.3158111572265625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471b910000000000,temperature,ERA5,3.3042221069335938,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471b9d0000000000,temperature,ERA5,7.070243835449219,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471b9d0000000000,temperature,ERA5,2.2211849689483643,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471b9d0000000000,temperature,ERA5,3.255906343460083,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471b9d0000000000,temperature,ERA5,5.841963291168213,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471b9d0000000000,temperature,ERA5,6.556519985198975,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471b9d0000000000,temperature,ERA5,4.482431888580322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471b9d0000000000,temperature,ERA5,0.9553959965705872,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471b9d0000000000,temperature,ERA5,-4.636566162109375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471b9d0000000000,temperature,ERA5,-1.5332361459732056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471b9d0000000000,temperature,ERA5,0.1097768172621727,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471b9d0000000000,temperature,ERA5,-0.27337899804115295,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471b9d0000000000,temperature,ERA5,-1.4090194702148438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471b9d0000000000,temperature,ERA5,-1.702025055885315,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471b9d0000000000,temperature,ERA5,-4.754322052001953,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471b9d0000000000,temperature,ERA5,-6.021598815917969,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471b9d0000000000,temperature,ERA5,-3.014315366744995,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471b9d0000000000,temperature,ERA5,0.4823977053165436,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471b9d0000000000,temperature,ERA5,0.9313532710075378,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471b9d0000000000,temperature,ERA5,0.7689335942268372,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471b9d0000000000,temperature,ERA5,-0.10606130212545395,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471b9d0000000000,temperature,ERA5,-1.8388710021972656,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471b9d0000000000,temperature,ERA5,-3.6619083881378174,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471b9d0000000000,temperature,ERA5,-4.57549524307251,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471b9d0000000000,temperature,ERA5,1.482439637184143,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471b9d0000000000,temperature,ERA5,4.38805627822876,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471b9d0000000000,temperature,ERA5,2.231653928756714,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471b9d0000000000,temperature,ERA5,2.8132503032684326,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471b9d0000000000,temperature,ERA5,4.989534854888916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471b9d0000000000,temperature,ERA5,8.264012336730957,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471b9d0000000000,temperature,ERA5,4.2701568603515625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471b9d0000000000,temperature,ERA5,3.1844303607940674,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471ba50000000000,temperature,ERA5,7.030855655670166,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471ba50000000000,temperature,ERA5,2.2939388751983643,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471ba50000000000,temperature,ERA5,3.269089937210083,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471ba50000000000,temperature,ERA5,5.769209384918213,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471ba50000000000,temperature,ERA5,6.809937953948975,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471ba50000000000,temperature,ERA5,5.082936763763428,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471ba50000000000,temperature,ERA5,1.2880783081054688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471ba50000000000,temperature,ERA5,-4.010996341705322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471ba50000000000,temperature,ERA5,-1.0196456909179688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471ba50000000000,temperature,ERA5,0.6304473876953125,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471ba50000000000,temperature,ERA5,-0.00441741943359375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471ba50000000000,temperature,ERA5,-1.1297225952148438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471ba50000000000,temperature,ERA5,-1.607054352760315,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471ba50000000000,temperature,ERA5,-4.593921661376953,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471ba50000000000,temperature,ERA5,-5.860872745513916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471ba50000000000,temperature,ERA5,-2.7405521869659424,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471ba50000000000,temperature,ERA5,0.593481719493866,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471ba50000000000,temperature,ERA5,0.9857152104377747,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471ba50000000000,temperature,ERA5,0.7418339848518372,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471ba50000000000,temperature,ERA5,-0.40228524804115295,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471ba50000000000,temperature,ERA5,-2.6960487365722656,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471ba50000000000,temperature,ERA5,-3.52551531791687,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471ba50000000000,temperature,ERA5,-4.53594446182251,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471ba50000000000,temperature,ERA5,1.645769715309143,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471ba50000000000,temperature,ERA5,4.317662715911865,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471ba50000000000,temperature,ERA5,2.250371217727661,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471ba50000000000,temperature,ERA5,2.9297053813934326,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471ba50000000000,temperature,ERA5,4.947868347167969,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471ba50000000000,temperature,ERA5,8.300552368164062,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471ba50000000000,temperature,ERA5,4.2423248291015625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471ba50000000000,temperature,ERA5,3.15277361869812,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471bb90000000000,temperature,ERA5,7.042900085449219,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471bb90000000000,temperature,ERA5,2.175612211227417,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471bb90000000000,temperature,ERA5,3.2587547302246094,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471bb90000000000,temperature,ERA5,5.659997463226318,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471bb90000000000,temperature,ERA5,6.712851047515869,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471bb90000000000,temperature,ERA5,5.009775638580322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471bb90000000000,temperature,ERA5,1.186597228050232,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471bb90000000000,temperature,ERA5,-4.197275638580322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471bb90000000000,temperature,ERA5,-1.338086485862732,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471bb90000000000,temperature,ERA5,0.3507436215877533,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
